TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Purchasedate
2992,CUST0104,14-12-2025,Shirt,Topwear,1,518.0,Thane,Male,41.0,2025-12-14
2992,CUST0104,14-12-2025,Skirt,Women'S Wear,4,2131.0,Nashik,Female,58.0,2025-12-14
2993,CUST0848,15-07-2025,Jeans,Bottomwear,4,1208.0,Thane,Female,52.0,2025-07-15
2993,CUST0848,15-07-2025,Belt,Accessories,5,3190.0,Pune,Female,48.0,2025-07-15
2993,CUST0848,15-07-2025,Skirt,Women'S Wear,1,1498.0,Pune,Female,56.0,2025-07-15
2994,CUST2164,22-09-2025,Sneakers,Footwear,3,4725.0,Thane,Male,42.0,2025-09-22
2994,CUST2164,22-09-2025,Shorts,Bottomwear,3,3759.0,Bangalore,Female,24.0,2025-09-22
2994,CUST2164,22-09-2025,Dress,Women'S Wear,2,1892.0,Thane,Female,56.0,2025-09-22
2994,CUST2164,22-09-2025,Watch,Accessories,5,3167.0,Pune,Male,57.0,2025-09-22
2995,CUST1523,14-03-2024,Belt,Accessories,3,761.0,Nashik,Female,38.0,2024-03-14
2995,CUST1523,14-03-2024,Shirt,Topwear,5,4184.0,Pune,Female,56.0,2024-03-14
2996,CUST1497,10-09-2024,Shorts,Bottomwear,1,498.0,Delhi,Female,53.0,2024-09-10
2996,CUST1497,10-09-2024,Socks,Footwear,3,4488.0,Delhi,Male,26.0,2024-09-10
2996,CUST1497,10-09-2024,Jeans,Bottomwear,2,1134.0,Mumbai,Female,23.0,2024-09-10
2997,CUST1004,18-05-2024,Sneakers,Footwear,1,546.0,Pune,Male,41.0,2024-05-18
2997,CUST1004,18-05-2024,Socks,Footwear,2,2596.0,Bangalore,Male,61.0,2024-05-18
2997,CUST1004,18-05-2024,Scarf,Accessories,3,2976.0,Bangalore,Male,21.0,2024-05-18
2998,CUST0796,08-08-2024,Jeans,Bottomwear,1,1747.0,Delhi,Female,58.0,2024-08-08
2998,CUST0796,08-08-2024,Belt,Accessories,3,3824.0,Pune,Female,34.0,2024-08-08
2998,CUST0796,08-08-2024,Sneakers,Footwear,2,2727.0,Thane,Female,39.0,2024-08-08
2999,CUST1723,21-05-2025,Jeans,Bottomwear,50,2312.0,Bangalore,Male,26.0,2025-05-21
2999,CUST1723,21-05-2025,Belt,Accessories,4,4685.0,Nashik,Female,85.0,2025-05-21
2999,CUST1723,21-05-2025,Watch,Accessories,5,1585.0,Bangalore,Male,28.0,2025-05-21
2999,CUST1723,21-05-2025,Socks,Footwear,4,2817.0,Bangalore,Male,45.0,2025-05-21
3000,CUST2710,16-09-2024,Belt,Accessories,3,1147.0,Mumbai,Male,39.0,2024-09-16
3000,CUST2710,16-09-2024,Shirt,Topwear,2,780.0,Nashik,Male,47.0,2024-09-16
3001,CUST2793,08-11-2024,Tie,Accessories,5,1.0,Delhi,Female,59.0,2024-11-08
3001,CUST2793,11-08-2024,Handbag,Accessories,5,3764.0,Delhi,Female,38.0,2024-08-11
3001,CUST2793,08-11-2024,Skirt,Women'S Wear,4,2063.0,Thane,Female,52.0,2024-11-08
3002,CUST0892,03-12-2024,Jeans,Bottomwear,2,4875.0,Bangalore,Female,19.0,2024-12-03
3002,CUST0892,12-03-2024,Belt,Accessories,2,2596.0,Bangalore,Female,55.0,2024-03-12
3003,CUST0420,02-10-2024,Hoodie,Topwear,1,4003.0,Delhi,Female,48.0,2024-10-02
3003,CUST0420,02-10-2024,Cap,Accessories,2,2289.0,Mumbai,Male,19.0,2024-10-02
3003,CUST0420,02-10-2024,Belt,Accessories,3,4893.0,Thane,Female,26.0,2024-10-02
3004,CUST1796,03-10-2025,Sneakers,Footwear,3,2328.0,Nashik,Male,61.0,2025-10-03
3004,CUST1796,10-03-2025,Socks,Footwear,1,2537.0,Nashik,Female,46.0,2025-03-10
3004,CUST1796,10-03-2025,Dress,Women'S Wear,4,1833.0,Nashik,Female,50.0,2025-03-10
3004,CUST1796,10-03-2025,Cap,Accessories,2,4034.0,Thane,Male,18.0,2025-03-10
3005,CUST0803,17-03-2024,Handbag,Accessories,2,2851.0,Mumbai,Female,21.0,2024-03-17
3005,CUST0803,17-03-2024,Socks,Footwear,5,4571.0,Nashik,Female,63.0,2024-03-17
3005,CUST0803,17-03-2024,Jeans,Bottomwear,5,4579.0,Delhi,Female,41.0,2024-03-17
3006,CUST1410,01-02-2025,Jacket,Outerwear,1,4058.0,Delhi,Male,18.0,2025-02-01
3006,CUST1410,02-01-2025,Scarf,Accessories,4,4180.0,Pune,Female,44.0,2025-01-02
3007,CUST1468,15-12-2024,Shirt,Topwear,1,2781.0,Pune,Male,57.0,2024-12-15
3007,CUST1468,15-12-2024,Tie,Accessories,3,3352.0,Pune,Male,57.0,2024-12-15
3007,CUST1468,15-12-2024,Scarf,Accessories,5,3528.0,Pune,Female,55.0,2024-12-15
3008,CUST0222,25-03-2025,Jeans,Bottomwear,1,3600.0,Nashik,Male,61.0,2025-03-25
3008,CUST0222,25-03-2025,Belt,Accessories,3,688.0,Bangalore,Female,39.0,2025-03-25
3008,CUST0222,25-03-2025,Hoodie,Topwear,2,692.0,Mumbai,Female,30.0,2025-03-25
3009,CUST1981,17-05-2025,Shirt,Topwear,2,1111.0,Pune,Female,60.0,2025-05-17
3009,CUST1981,17-05-2025,Tie,Accessories,2,4710.0,Pune,Female,37.0,2025-05-17
3010,CUST1213,09-05-2025,Shirt,Topwear,3,4595.0,Nashik,Male,62.0,2025-05-09
3010,CUST1213,05-09-2025,Cap,Accessories,5,2452.0,Delhi,Female,33.0,2025-09-05
3010,CUST1213,05-09-2025,Socks,Footwear,1,1750.0,Mumbai,Female,46.0,2025-09-05
3011,CUST1361,18-06-2024,Shirt,Topwear,5,3893.0,Bangalore,Female,54.0,2024-06-18
3011,CUST1361,18-06-2024,Tie,Accessories,5,2760.0,Nashik,Female,18.0,2024-06-18
3012,CUST1548,10-06-2025,Jeans,Bottomwear,5,4120.0,Thane,Male,36.0,2025-06-10
3012,CUST1548,06-10-2025,Belt,Accessories,5,1149.0,Bangalore,Male,58.0,2025-10-06
3012,CUST1548,06-10-2025,Jacket,Outerwear,4,3551.0,Pune,Male,54.0,2025-10-06
3013,CUST2999,10-07-2025,Jeans,Bottomwear,5,4398.0,Nashik,Male,25.0,2025-07-10
3013,CUST2999,07-10-2025,Belt,Accessories,1,1188.0,Mumbai,Female,40.0,2025-10-07
3013,CUST2999,07-10-2025,Hoodie,Topwear,1,2286.0,Delhi,Male,57.0,2025-10-07
3014,CUST1263,07-08-2025,Jacket,Outerwear,2,2835.0,Nashik,Male,34.0,2025-08-07
3014,CUST1263,08-07-2025,T-Shirt,Topwear,4,3364.0,Delhi,Male,44.0,2025-07-08
3014,CUST1263,07-08-2025,Tie,Accessories,2,2116.0,Mumbai,Male,59.0,2025-08-07
3015,CUST2738,19-04-2024,Shirt,Topwear,3,1586.0,Thane,Female,35.0,2024-04-19
3015,CUST2738,19-04-2024,Tie,Accessories,2,4370.0,Mumbai,Male,63.0,2024-04-19
3016,CUST0325,23-08-2025,Dress,Women'S Wear,4,1678.0,Pune,Female,24.0,2025-08-23
3016,CUST0325,23-08-2025,Handbag,Accessories,2,1796.0,Nashik,Male,37.0,2025-08-23
3016,CUST0325,23-08-2025,Watch,Accessories,2,2327.0,Pune,Female,19.0,2025-08-23
3017,CUST1381,29-03-2025,Hoodie,Topwear,1,3581.0,Mumbai,Female,21.0,2025-03-29
3017,CUST1381,29-03-2025,Cap,Accessories,2,795.0,Mumbai,Male,31.0,2025-03-29
3017,CUST1381,29-03-2025,Skirt,Women'S Wear,1,605.0,Delhi,Female,60.0,2025-03-29
3017,CUST1381,29-03-2025,Jacket,Outerwear,2,2000.0,Pune,Male,49.0,2025-03-29
3018,CUST1695,27-08-2025,Hoodie,Topwear,1,3605.0,Thane,Female,60.0,2025-08-27
3018,CUST1695,27-08-2025,Sneakers,Footwear,4,1734.0,Nashik,Female,21.0,2025-08-27
3019,CUST1618,16-12-2025,Shirt,Topwear,5,4715.0,Thane,Female,56.0,2025-12-16
3019,CUST1618,16-12-2025,Tie,Accessories,1,3221.0,Thane,Female,26.0,2025-12-16
3019,CUST1618,16-12-2025,Dress,Women'S Wear,3,4036.0,Mumbai,Female,30.0,2025-12-16
3020,CUST0529,23-05-2025,Jeans,Bottomwear,4,3987.0,Nashik,Female,56.0,2025-05-23
3020,CUST0529,23-05-2025,Belt,Accessories,5,856.0,Pune,Female,31.0,2025-05-23
3020,CUST0529,23-05-2025,Shorts,Bottomwear,5,4717.0,Delhi,Male,34.0,2025-05-23
3020,CUST0529,23-05-2025,Skirt,Women'S Wear,3,2786.0,Nashik,Female,35.0,2025-05-23
3021,CUST2596,11-06-2025,Jacket,Outerwear,5,2982.0,Thane,Female,32.0,2025-06-11
3021,CUST2596,11-06-2025,Scarf,Accessories,5,2108.0,Thane,Female,25.0,2025-06-11
3021,CUST2596,06-11-2025,Watch,Accessories,2,2845.0,Delhi,Female,41.0,2025-11-06
3022,CUST2558,16-12-2025,Hoodie,Topwear,5,1026.0,Delhi,Female,24.0,2025-12-16
3022,CUST2558,16-12-2025,Cap,Accessories,5,2153.0,Delhi,Female,28.0,2025-12-16
3023,CUST1496,19-10-2024,Skirt,Women'S Wear,4,1156.0,Bangalore,Female,41.0,2024-10-19
3023,CUST1496,19-10-2024,Scarf,Accessories,2,2196.0,Mumbai,Female,24.0,2024-10-19
3023,CUST1496,19-10-2024,Jeans,Bottomwear,2,1197.0,Delhi,Male,62.0,2024-10-19
3023,CUST1496,19-10-2024,Socks,Footwear,4,1073.0,Nashik,Male,47.0,2024-10-19
3024,CUST0976,20-10-2025,Dress,Women'S Wear,4,4139.0,Mumbai,Female,44.0,2025-10-20
3024,CUST0976,20-10-2025,Handbag,Accessories,4,4217.0,Mumbai,Female,29.0,2025-10-20
3024,CUST0976,20-10-2025,Shirt,Topwear,2,3025.0,Bangalore,Male,60.0,2025-10-20
3024,CUST0976,20-10-2025,T-Shirt,Topwear,3,3470.0,Thane,Female,21.0,2025-10-20
3025,CUST2079,17-10-2025,Shirt,Topwear,2,4947.0,Thane,Female,35.0,2025-10-17
3025,CUST2079,17-10-2025,Tie,Accessories,2,560.0,Thane,Male,37.0,2025-10-17
3025,CUST2079,17-10-2025,Sneakers,Footwear,1,1302.0,Nashik,Male,20.0,2025-10-17
3026,CUST1240,11-10-2024,Jeans,Bottomwear,1,4364.0,Bangalore,Male,27.0,2024-10-11
3026,CUST1240,11-10-2024,Belt,Accessories,3,4124.0,Mumbai,Female,47.0,2024-10-11
3026,CUST1240,11-10-2024,Scarf,Accessories,1,2223.0,Mumbai,Male,48.0,2024-10-11
3027,CUST1099,03-08-2025,Shirt,Topwear,5,1716.0,Mumbai,Female,35.0,2025-08-03
3027,CUST1099,03-08-2025,Tie,Accessories,1,3407.0,Pune,Male,47.0,2025-08-03
3027,CUST1099,03-08-2025,Sneakers,Footwear,1,2591.0,Delhi,Male,59.0,2025-08-03
3028,CUST1233,04-08-2025,Tie,Accessories,3,4579.0,Bangalore,Female,20.0,2025-08-04
3028,CUST1233,08-04-2025,Watch,Accessories,3,1774.0,Mumbai,Male,54.0,2025-04-08
3029,CUST2341,12-11-2024,Dress,Women'S Wear,5,3060.0,Thane,Female,31.0,2024-11-12
3029,CUST2341,12-11-2024,Handbag,Accessories,4,3816.0,Nashik,Male,62.0,2024-11-12
3030,CUST0179,22-03-2024,Sneakers,Footwear,5,804.0,Delhi,Male,25.0,2024-03-22
3030,CUST0179,22-03-2024,Socks,Footwear,2,2283.0,Bangalore,Male,23.0,2024-03-22
3031,CUST2505,30-11-2025,Shirt,Topwear,5,1971.0,Bangalore,Female,31.0,2025-11-30
3031,CUST2505,30-11-2025,Tie,Accessories,3,1129.0,Bangalore,Female,33.0,2025-11-30
3031,CUST2505,30-11-2025,Skirt,Women'S Wear,2,2415.0,Delhi,Female,41.0,2025-11-30
3031,CUST2505,30-11-2025,Jacket,Outerwear,2,1793.0,Bangalore,Female,45.0,2025-11-30
3032,CUST1758,09-07-2024,Shirt,Topwear,4,4213.0,Thane,Female,35.0,2024-07-09
3032,CUST1758,09-07-2024,Dress,Women'S Wear,2,2820.0,Pune,Female,64.0,2024-07-09
3033,CUST0822,05-12-2025,Shirt,Topwear,5,1504.0,Pune,Male,65.0,2025-12-05
3033,CUST0822,05-12-2025,Tie,Accessories,1,926.0,Nashik,Female,41.0,2025-12-05
3033,CUST0822,05-12-2025,Handbag,Accessories,3,1145.0,Pune,Female,39.0,2025-12-05
3033,CUST0822,05-12-2025,Jeans,Bottomwear,1,444.0,Pune,Male,24.0,2025-12-05
3034,CUST1665,29-09-2024,Jeans,Bottomwear,3,312.0,Mumbai,Female,38.0,2024-09-29
3034,CUST1665,29-09-2024,Belt,Accessories,1,2257.0,Bangalore,Male,42.0,2024-09-29
3034,CUST1665,29-09-2024,Watch,Accessories,2,1863.0,Thane,Male,53.0,2024-09-29
3035,CUST1907,20-07-2025,Belt,Accessories,2,1908.0,Pune,Female,64.0,2025-07-20
3035,CUST1907,20-07-2025,Sneakers,Footwear,3,4998.0,Pune,Male,19.0,2025-07-20
3035,CUST1907,20-07-2025,Scarf,Accessories,2,2403.0,Thane,Male,21.0,2025-07-20
3036,CUST2290,02-04-2025,Hoodie,Topwear,5,3842.0,Thane,Female,36.0,2025-04-02
3036,CUST2290,02-04-2025,Cap,Accessories,1,1883.0,Nashik,Male,41.0,2025-04-02
3037,CUST1357,26-09-2024,Sneakers,Footwear,3,3301.0,Thane,Female,33.0,2024-09-26
3037,CUST1357,26-09-2024,Socks,Footwear,1,2424.0,Nashik,Male,22.0,2024-09-26
3037,CUST1357,26-09-2024,Shorts,Bottomwear,1,3649.0,Nashik,Female,19.0,2024-09-26
3038,CUST2530,14-08-2024,Jacket,Outerwear,4,3949.0,Nashik,Female,61.0,2024-08-14
3038,CUST2530,14-08-2024,T-Shirt,Topwear,3,4753.0,Mumbai,Female,52.0,2024-08-14
3038,CUST2530,14-08-2024,Sneakers,Footwear,4,2596.0,Nashik,Male,43.0,2024-08-14
3039,CUST1011,23-05-2025,Jacket,Outerwear,3,1826.0,Thane,Female,20.0,2025-05-23
3039,CUST1011,23-05-2025,Scarf,Accessories,3,1349.0,Delhi,Male,28.0,2025-05-23
3039,CUST1011,23-05-2025,Hoodie,Topwear,5,4389.0,Thane,Male,21.0,2025-05-23
3039,CUST1011,23-05-2025,Shorts,Bottomwear,1,365.0,Pune,Female,58.0,2025-05-23
3040,CUST2301,15-04-2025,Shirt,Topwear,1,4263.0,Pune,Male,35.0,2025-04-15
3040,CUST2301,15-04-2025,Tie,Accessories,3,3921.0,Mumbai,Male,85.0,2025-04-15
3041,CUST2849,10-09-2024,Jeans,Bottomwear,3,2416.0,Thane,Female,58.0,2024-09-10
3041,CUST2849,09-10-2024,Belt,Accessories,3,4029.0,Pune,Female,45.0,2024-10-09
3042,CUST2267,25-06-2025,Dress,Women'S Wear,2,4996.0,Bangalore,Female,47.0,2025-06-25
3042,CUST2267,25-06-2025,Belt,Accessories,4,1210.0,Delhi,Male,20.0,2025-06-25
3043,CUST2852,24-07-2024,Sneakers,Footwear,1,2020.0,Mumbai,Male,22.0,2024-07-24
3043,CUST2852,24-07-2024,Socks,Footwear,2,733.0,Nashik,Female,58.0,2024-07-24
3043,CUST2852,24-07-2024,Tie,Accessories,5,49999.0,Mumbai,Female,41.0,2024-07-24
3043,CUST2852,24-07-2024,T-Shirt,Topwear,1,4953.0,Pune,Male,41.0,2024-07-24
3044,CUST1049,14-06-2024,Shorts,Bottomwear,4,532.0,Mumbai,Female,18.0,2024-06-14
3044,CUST1049,14-06-2024,Socks,Footwear,25,3252.0,Nashik,Female,32.0,2024-06-14
3045,CUST1354,31-07-2024,Dress,Women'S Wear,5,981.0,Nashik,Female,35.0,2024-07-31
3045,CUST1354,31-07-2024,Handbag,Accessories,3,4553.0,Delhi,Female,34.0,2024-07-31
3045,CUST1354,31-07-2024,Tie,Accessories,2,4693.0,Pune,Female,27.0,2024-07-31
3046,CUST0216,23-01-2025,Jacket,Outerwear,4,3112.0,Delhi,Female,29.0,2025-01-23
3047,CUST0073,04-10-2025,Jeans,Bottomwear,2,373.0,Nashik,Male,43.0,2025-10-04
3047,CUST0073,04-10-2025,Belt,Accessories,5,1538.0,Mumbai,Female,55.0,2025-10-04
3047,CUST0073,10-04-2025,Tie,Accessories,2,3043.0,Bangalore,Male,38.0,2025-04-10
3048,CUST1854,12-01-2025,Sneakers,Footwear,4,972.0,Pune,Female,41.0,2025-01-12
3048,CUST1854,12-01-2025,Socks,Footwear,3,864.0,Thane,Female,55.0,2025-01-12
3048,CUST1854,01-12-2025,Skirt,Women'S Wear,2,3469.0,Delhi,Female,33.0,2025-12-01
3049,CUST2241,11-09-2025,Socks,Footwear,1,2071.0,Delhi,Male,36.0,2025-09-11
3049,CUST2241,11-09-2025,Shirt,Topwear,2,3056.0,Delhi,Male,55.0,2025-09-11
3049,CUST2241,11-09-2025,Jacket,Outerwear,5,1297.0,Pune,Male,27.0,2025-09-11
3050,CUST2613,28-03-2025,Sneakers,Footwear,4,2180.0,Nashik,Female,25.0,2025-03-28
3050,CUST2613,28-03-2025,Socks,Footwear,3,2596.0,Bangalore,Female,24.0,2025-03-28
3050,CUST2613,28-03-2025,Jacket,Outerwear,5,4996.0,Bangalore,Male,53.0,2025-03-28
3051,CUST2787,08-08-2024,Shirt,Topwear,1,3131.0,Delhi,Male,30.0,2024-08-08
3051,CUST2787,08-08-2024,Socks,Footwear,2,3596.0,Pune,Male,29.0,2024-08-08
3051,CUST2787,08-08-2024,Belt,Accessories,2,3420.0,Bangalore,Female,46.0,2024-08-08
3052,CUST2643,29-06-2024,Hoodie,Topwear,3,660.0,Pune,Female,49.0,2024-06-29
3052,CUST2643,29-06-2024,Skirt,Women'S Wear,1,4163.0,Delhi,Female,51.0,2024-06-29
3053,CUST1746,02-05-2024,Skirt,Women'S Wear,1,2641.0,Bangalore,Female,41.0,2024-05-02
3053,CUST1746,05-02-2024,Belt,Accessories,4,1530.0,Bangalore,Female,51.0,2024-02-05
3053,CUST1746,05-02-2024,T-Shirt,Topwear,2,2596.0,Thane,Male,63.0,2024-02-05
3053,CUST1746,05-02-2024,Tie,Accessories,4,1250.0,Thane,Female,25.0,2024-02-05
3054,CUST1761,16-10-2024,Shirt,Topwear,4,1203.0,Thane,Male,44.0,2024-10-16
3054,CUST1761,16-10-2024,Tie,Accessories,4,4204.0,Delhi,Female,57.0,2024-10-16
3054,CUST1761,16-10-2024,Jacket,Outerwear,5,4899.0,Mumbai,Male,28.0,2024-10-16
3054,CUST1761,16-10-2024,Sneakers,Footwear,1,3832.0,Nashik,Male,52.0,2024-10-16
3055,CUST2845,17-11-2024,Jeans,Bottomwear,1,2754.0,Nashik,Female,54.0,2024-11-17
3056,CUST0759,29-07-2024,Jeans,Bottomwear,1,4199.0,Pune,Female,34.0,2024-07-29
3056,CUST0759,29-07-2024,Belt,Accessories,4,2120.0,Nashik,Male,54.0,2024-07-29
3057,CUST1038,01-03-2025,Jeans,Bottomwear,2,1272.0,Delhi,Female,28.0,2025-03-01
3057,CUST1038,01-03-2025,Belt,Accessories,5,347.0,Delhi,Male,26.0,2025-03-01
3058,CUST0013,11-09-2024,Hoodie,Topwear,5,4781.0,Pune,Male,29.0,2024-09-11
3058,CUST0013,09-11-2024,Cap,Accessories,3,1531.0,Bangalore,Male,24.0,2024-11-09
3058,CUST0013,11-09-2024,Sneakers,Footwear,3,1682.0,Delhi,Female,65.0,2024-09-11
3059,CUST1691,21-01-2025,Sneakers,Footwear,3,1877.0,Thane,Male,65.0,2025-01-21
3059,CUST1691,21-01-2025,Socks,Footwear,3,1609.0,Pune,Female,46.0,2025-01-21
3059,CUST1691,21-01-2025,Watch,Accessories,3,4143.0,Pune,Female,31.0,2025-01-21
3060,CUST1283,30-01-2024,Jacket,Outerwear,1,1297.0,Delhi,Male,28.0,2024-01-30
3060,CUST1283,30-01-2024,Scarf,Accessories,4,1925.0,Bangalore,Female,48.0,2024-01-30
3060,CUST1283,30-01-2024,Watch,Accessories,3,2461.0,Nashik,Male,64.0,2024-01-30
3061,CUST2320,07-02-2024,Jacket,Outerwear,3,873.0,Mumbai,Male,39.0,2024-02-07
3061,CUST2320,02-07-2024,Scarf,Accessories,4,1381.0,Delhi,Male,23.0,2024-07-02
3061,CUST2320,07-02-2024,Skirt,Women'S Wear,3,1110.0,Delhi,Female,25.0,2024-02-07
3062,CUST0011,03-09-2025,Jacket,Outerwear,1,1490.0,Pune,Male,41.0,2025-09-03
3062,CUST0011,03-09-2025,Scarf,Accessories,1,1593.0,Mumbai,Male,40.0,2025-09-03
3063,CUST2666,21-12-2025,Jacket,Outerwear,3,830.0,Mumbai,Male,55.0,2025-12-21
3063,CUST2666,21-12-2025,Dress,Women'S Wear,4,4137.0,Nashik,Female,37.0,2025-12-21
3064,CUST2153,18-01-2024,Shirt,Topwear,3,1544.0,Pune,Male,33.0,2024-01-18
3064,CUST2153,18-01-2024,Tie,Accessories,1,1492.0,Thane,Female,43.0,2024-01-18
3065,CUST1757,10-08-2025,Scarf,Accessories,4,1816.0,Bangalore,Male,34.0,2025-08-10
3065,CUST1757,10-08-2025,Jacket,Outerwear,3,556.0,Nashik,Female,23.0,2025-08-10
3066,CUST1299,16-07-2025,Sneakers,Footwear,5,4469.0,Nashik,Female,22.0,2025-07-16
3066,CUST1299,16-07-2025,Socks,Footwear,5,1860.0,Delhi,Male,41.0,2025-07-16
3066,CUST1299,16-07-2025,Shirt,Topwear,2,2867.0,Mumbai,Female,21.0,2025-07-16
3067,CUST1158,19-10-2025,Dress,Women'S Wear,1,2256.0,Nashik,Female,65.0,2025-10-19
3067,CUST1158,19-10-2025,Handbag,Accessories,4,3437.0,Thane,Male,46.0,2025-10-19
3068,CUST0915,24-01-2024,Handbag,Accessories,1,3663.0,Pune,Female,36.0,2024-01-24
3068,CUST0915,24-01-2024,Hoodie,Topwear,3,3727.0,Mumbai,Female,65.0,2024-01-24
3068,CUST0915,24-01-2024,Sneakers,Footwear,3,2345.0,Thane,Female,57.0,2024-01-24
3069,CUST0085,18-07-2024,Cap,Accessories,2,2168.0,Delhi,Male,28.0,2024-07-18
3069,CUST0085,18-07-2024,Jeans,Bottomwear,3,1408.0,Mumbai,Male,59.0,2024-07-18
3070,CUST0542,05-09-2024,Jacket,Outerwear,1,3632.0,Bangalore,Male,62.0,2024-09-05
3070,CUST0542,09-05-2024,Scarf,Accessories,2,361.0,Nashik,Male,34.0,2024-05-09
3071,CUST1045,24-06-2025,Dress,Women'S Wear,4,2746.0,Mumbai,Female,18.0,2025-06-24
3071,CUST1045,24-06-2025,Cap,Accessories,1,1418.0,Nashik,Female,33.0,2025-06-24
3071,CUST1045,24-06-2025,Skirt,Women'S Wear,5,1471.0,Delhi,Female,57.0,2025-06-24
3072,CUST1245,20-04-2024,Dress,Women'S Wear,1,364.0,Pune,Female,41.0,2024-04-20
3072,CUST1245,20-04-2024,Handbag,Accessories,3,4621.0,Delhi,Male,53.0,2024-04-20
3072,CUST1245,20-04-2024,T-Shirt,Topwear,100,4668.0,Pune,Male,33.0,2024-04-20
3072,CUST1245,20-04-2024,Socks,Footwear,1,2596.0,Pune,Female,33.0,2024-04-20
3073,CUST2901,29-08-2024,Shirt,Topwear,4,2612.0,Pune,Female,61.0,2024-08-29
3073,CUST2901,29-08-2024,Tie,Accessories,1,4118.0,Pune,Female,34.0,2024-08-29
3074,CUST1087,27-07-2025,Hoodie,Topwear,4,1559.0,Mumbai,Male,25.0,2025-07-27
3074,CUST1087,27-07-2025,Tie,Accessories,4,1363.0,Delhi,Female,58.0,2025-07-27
3075,CUST0509,19-03-2025,Dress,Women'S Wear,5,2090.0,Bangalore,Female,27.0,2025-03-19
3075,CUST0509,19-03-2025,Handbag,Accessories,4,4610.0,Pune,Male,49.0,2025-03-19
3076,CUST2125,17-02-2024,Shirt,Topwear,2,4243.0,Nashik,Female,37.0,2024-02-17
3076,CUST2125,17-02-2024,Tie,Accessories,1,1806.0,Mumbai,Female,24.0,2024-02-17
3076,CUST2125,17-02-2024,Dress,Women'S Wear,2,4716.0,Pune,Female,62.0,2024-02-17
3076,CUST2125,17-02-2024,Hoodie,Topwear,1,2174.0,Pune,Male,41.0,2024-02-17
3077,CUST0600,21-10-2024,Jacket,Outerwear,4,2596.0,Delhi,Male,31.0,2024-10-21
3077,CUST0600,21-10-2024,Scarf,Accessories,4,642.0,Pune,Male,21.0,2024-10-21
3078,CUST1241,27-05-2025,Hoodie,Topwear,4,2113.0,Mumbai,Male,33.0,2025-05-27
3078,CUST1241,27-05-2025,Cap,Accessories,1,2855.0,Pune,Male,34.0,2025-05-27
3078,CUST1241,27-05-2025,T-Shirt,Topwear,1,979.0,Delhi,Female,28.0,2025-05-27
3079,CUST1416,18-05-2025,Dress,Women'S Wear,1,3119.0,Thane,Female,37.0,2025-05-18
3079,CUST1416,18-05-2025,Handbag,Accessories,4,2171.0,Delhi,Male,24.0,2025-05-18
3080,CUST0045,12-08-2024,Sneakers,Footwear,5,1617.0,Bangalore,Female,35.0,2024-08-12
3080,CUST0045,08-12-2024,Jeans,Bottomwear,1,4483.0,Bangalore,Male,53.0,2024-12-08
3080,CUST0045,12-08-2024,Skirt,Women'S Wear,3,2832.0,Bangalore,Female,37.0,2024-08-12
3081,CUST2938,13-01-2025,Hoodie,Topwear,3,995.0,Bangalore,Male,55.0,2025-01-13
3081,CUST2938,13-01-2025,Cap,Accessories,4,2723.0,Delhi,Male,63.0,2025-01-13
3082,CUST1765,12-08-2024,Hoodie,Topwear,3,4460.0,Mumbai,Female,43.0,2024-08-12
3082,CUST1765,08-12-2024,Cap,Accessories,4,438.0,Pune,Male,24.0,2024-12-08
3083,CUST2443,20-12-2025,T-Shirt,Topwear,2,1907.0,Delhi,Female,19.0,2025-12-20
3083,CUST2443,20-12-2025,Dress,Women'S Wear,4,651.0,Nashik,Female,65.0,2025-12-20
3083,CUST2443,20-12-2025,Shirt,Topwear,5,1767.0,Pune,Female,31.0,2025-12-20
3083,CUST2443,20-12-2025,Scarf,Accessories,3,1994.0,Pune,Female,26.0,2025-12-20
3084,CUST0396,27-08-2025,Sneakers,Footwear,4,819.0,Mumbai,Male,35.0,2025-08-27
3084,CUST0396,27-08-2025,Socks,Footwear,4,383.0,Thane,Male,37.0,2025-08-27
3084,CUST0396,27-08-2025,Cap,Accessories,5,2236.0,Mumbai,Female,23.0,2025-08-27
3085,CUST1546,29-09-2025,Sneakers,Footwear,5,3701.0,Pune,Female,22.0,2025-09-29
3085,CUST1546,29-09-2025,Socks,Footwear,2,738.0,Bangalore,Female,59.0,2025-09-29
3086,CUST1689,30-08-2024,Hoodie,Topwear,5,2806.0,Bangalore,Female,21.0,2024-08-30
3086,CUST1689,30-08-2024,Cap,Accessories,1,2324.0,Delhi,Male,37.0,2024-08-30
3086,CUST1689,30-08-2024,Scarf,Accessories,5,3760.0,Nashik,Female,25.0,2024-08-30
3087,CUST1778,12-02-2024,Jacket,Outerwear,4,1456.0,Mumbai,Female,12.0,2024-02-12
3087,CUST1778,02-12-2024,Scarf,Accessories,3,1661.0,Pune,Male,63.0,2024-12-02
3088,CUST1539,22-12-2024,Jacket,Outerwear,4,4817.0,Pune,Female,41.0,2024-12-22
3088,CUST1539,22-12-2024,Scarf,Accessories,2,4722.0,Nashik,Male,48.0,2024-12-22
3089,CUST2898,06-10-2025,Hoodie,Topwear,2,3066.0,Delhi,Female,60.0,2025-10-06
3089,CUST2898,10-06-2025,Cap,Accessories,4,1440.0,Pune,Male,55.0,2025-06-10
